NU_ANO_CENSO,CO_IES,TP_CATEGORIA_ADMINISTRATIVA,TP_ORGANIZACAO_ACADEMICA,CO_DOCENTE_IES,ID_DOCENTE,TP_SITUACAO,TP_ESCOLARIDADE,TP_REGIME_TRABALHO,TP_SEXO,NU_ANO_NASCIMENTO,NU_MES_NASCIMENTO,NU_DIA_NASCIMENTO,NU_IDADE,TP_COR_RACA,CO_PAIS_ORIGEM,TP_NACIONALIDADE,CO_UF_NASCIMENTO,CO_MUNICIPIO_NASCIMENTO,IN_DEFICIENCIA,IN_DEFICIENCIA_CEGUEIRA,IN_DEFICIENCIA_BAIXA_VISAO,IN_DEFICIENCIA_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_SURDOCEGUEIRA,IN_DEFICIENCIA_MULTIPLA,IN_DEFICIENCIA_INTELECTUAL,IN_ATUACAO_EAD,IN_ATUACAO_EXTENSAO,IN_ATUACAO_GESTAO,IN_ATUACAO_GRAD_PRESENCIAL,IN_ATUACAO_POS_EAD,IN_ATUACAO_POS_PRESENCIAL,IN_ATUACAO_SEQUENCIAL,IN_ATUACAO_PESQUISA,IN_BOLSA_PESQUISA,IN_SUBSTITUTO,IN_EXERCICIO_DATA_REFERENCIA,IN_VISITANTE,TP_VISITANTE_IFES_VINCULO
2018,693,1,1,679891,F3EB62BD7BBCC0991774098D843F08AD,1,2,2,2,1953,10,12,65,1,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560625,F7B5E1D6CD298260AD6B3CF47128279C,1,5,3,2,1950,1,29,68,1,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,1,0,0,1,0,
2018,693,1,1,560626,0AF854834A9A78655E5B2D7FFC20DE48,1,3,1,2,1948,2,6,70,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560635,B4F134D6CE5B5B3B3E95EBDDD9F70385,1,5,2,2,1954,3,15,64,1,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560589,B589A0827C09B5F355F6C9C5A7F80248,1,5,1,2,1964,10,2,54,0,76,1,33,3304557,0,,,,,,,,,1,0,0,1,0,1,0,0,,0,1,0,
2018,693,1,1,560302,11F3FADB9DBA248994D9B12B418E0CBE,1,4,3,2,1973,10,21,45,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560310,2BCEE73A978CFBE4BAD7BF917A3780A1,1,5,2,1,1969,3,12,49,1,76,1,33,3304557,0,,,,,,,,,0,0,1,1,0,0,0,0,,0,1,0,
2018,693,1,1,560313,A8F862A8767492CA54524D5FC9B93E02,1,5,1,2,1948,10,30,70,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,1,0,0,1,0,
2018,693,1,1,560318,F720560879B3DC95E2B0FD3FD7082847,1,5,3,1,1956,3,12,62,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,1,0,1,0,0,1,0,
2018,693,1,1,679881,5B39B07C795071758F329D3BE8E296E1,1,3,2,1,1968,4,19,50,1,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,679882,2AF8C77DF8AD6C757144704189B5D90A,1,2,3,2,1955,5,26,63,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560348,7BAE1B9C4B06E9DA3A7F441F523D5C36,1,4,2,2,1966,9,6,52,0,76,1,,,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560931,6BA0E1B6C345E739B83A10C48A5FE504,1,5,1,2,1950,7,3,68,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560934,77728A270BFC8C3D7CA60E4EC7BD6C36,1,3,2,2,1952,9,11,66,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,561074,533BCFE2089F416DD1127F20FA90D75F,1,4,3,2,1958,5,19,60,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560358,B319A66708EE28105E2028A0FB3A957C,1,5,1,1,1971,2,12,47,1,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560767,C4F27F0A1D62962BE95BEF3BF44D254A,1,5,2,2,1970,9,20,48,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,561115,F06A13E53CCD12E1AEF250D2AFBA33DD,1,5,2,2,1966,5,23,52,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,1,0,0,,0,1,0,
2018,693,1,1,560835,38D2E27AE581F8BEB4114A852A29B0C0,1,5,1,1,1977,7,4,41,0,76,1,24,2408102,0,,,,,,,,,0,1,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560417,7604504C2F16B0EB4FA4BD7123D69973,1,5,1,2,1950,1,27,68,1,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560728,AE21F93CD261FC721487DBF3668F6FBF,1,4,1,2,1959,12,23,59,1,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,679901,4838B7D0F5C9F2946350303FF9925164,1,2,1,2,1949,8,22,69,0,76,1,33,3304557,0,,,,,,,,,0,0,1,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560942,F386E98EDF33574480F92D6FF8F323B8,1,5,2,2,1949,9,8,69,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560976,D7A140378E4DCDAFB4F2CC7C4A7B32B3,1,4,3,2,1961,2,25,57,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560984,9EAA20B63DB54904E84ED95B55AC8A78,1,5,2,2,1956,7,7,62,1,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560994,475C52075471AE0FCDD1CD4AE78F4FD6,1,4,2,2,1952,12,3,66,1,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560636,6E9F2EE989DF32874526516CF5459864,1,5,1,2,1953,6,1,65,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,679895,81479193B8252808E7BA25467357E8C9,1,2,3,2,1960,6,14,58,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560855,C874396E1280B5204FCB64F13E15EAB0,1,4,1,1,1956,5,29,62,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560886,D97FB9356939FE91E58689D6A99E3C0D,1,5,3,1,1960,6,14,58,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,1,0,1,0,0,1,0,
2018,693,1,1,561019,B5F7B0802D880437A55F4A2FB15BAFD8,1,5,1,1,1959,4,6,59,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,1,0,0,1,0,
2018,693,1,1,561035,92AE923AE94AA5194DD2097867A64A43,1,5,1,1,1965,1,16,53,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560888,461DB42C3E72D7CBD19E555AEEE85B61,1,5,1,2,1959,8,10,59,1,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560890,D318BE3CD222D620B3FF47A33FCDCA85,1,5,2,2,1968,3,1,50,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560898,0D95271E847F3D8146FBD22D12FB0413,1,5,1,2,1965,1,2,53,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,561032,8403EC0E703571CEA5D9E3B8218F9707,1,4,1,2,1960,11,28,58,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,561055,F692D76C7CC4487DF1D235196FB9A940,1,4,2,1,1967,2,16,51,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,561090,617C8EDF1FA6B22B091FBE57C5461C43,1,5,2,2,1958,3,1,60,0,76,1,33,3304557,0,,,,,,,,,0,0,1,1,0,0,0,0,,0,1,0,
2018,693,1,1,560780,5AE94CB91EF182DD61FD819FF0572457,1,5,1,2,1969,4,3,49,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560385,6EC3CDCA6E1E3F72B73920385BA76BC9,1,5,1,1,1979,1,9,39,0,76,1,33,3303302,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560757,7442711AB586606B6F7162FDE01A2001,1,5,1,1,1974,10,28,44,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560969,C05FD6A640E156D349DCE277DCF7AE23,1,4,1,1,1973,5,1,45,1,76,1,33,3304904,0,,,,,,,,,0,1,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,561047,E7EA9A7C574823ACD1834666247F7AEE,1,5,1,1,1971,8,17,47,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,561010,A03468FF3CBBF1F5F101764806B4CADB,1,5,1,2,1971,8,17,47,1,76,1,33,3304557,0,,,,,,,,,0,0,1,1,0,0,0,1,0,0,1,0,
2018,693,1,1,561007,949F9C4B01FED786D1D2306D060A74DE,1,5,3,2,1975,12,3,43,1,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,561078,59120191B21211491A1A4D042334ED86,1,5,1,1,1954,11,15,64,1,76,1,29,2933000,0,,,,,,,,,0,1,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560729,31E882A21276C4D96CEEB09B34162AFB,1,5,1,2,1980,4,1,38,0,76,1,33,3304557,0,,,,,,,,,0,0,1,1,0,1,0,0,,0,1,0,
2018,693,1,1,560894,A74D364D4A53AA02D4316ADC6959EE91,1,4,1,2,1966,5,28,52,0,76,1,43,4314407,0,,,,,,,,,0,1,0,0,0,0,0,0,,0,1,0,
2018,693,1,1,560630,A247744578D910623E9525C0106A4D79,1,4,1,2,1981,12,20,37,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560742,A0E4F64C8F47B4444C113DD8E264F7F2,1,5,1,1,1953,5,9,65,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560747,5A5D7E97B26A255CEB5DD6254813C88C,1,5,3,2,1980,1,27,38,1,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560760,544B47C1F36CE4F610CC015891FF5A02,1,5,1,1,1975,9,1,43,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560864,862B6BCDEE2D397AF0E9AEF36588D4D7,1,5,1,1,1972,10,8,46,0,76,1,33,3304557,0,,,,,,,,,1,0,0,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560913,FEAFEEE032A6AFDD666A0499AA49DBB3,1,5,1,2,1972,8,15,46,1,76,1,33,3304557,0,,,,,,,,,0,0,1,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560809,288E2499FA6BF8BD140D31F8B417AF46,1,5,1,1,1962,10,9,56,0,76,1,33,3304557,0,,,,,,,,,1,1,0,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560660,6D708279B9DCB3E86FAC6D5C7D63B6CD,1,5,2,2,1967,2,24,51,1,76,1,31,3133105,0,,,,,,,,,0,1,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560541,53201D0B5C99E84B0415F2E50DC33952,1,5,1,1,1960,4,24,58,0,76,1,33,3304557,0,,,,,,,,,0,1,1,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560282,8A4AD685E05256E555328E5C2D153EBC,1,5,1,1,1969,9,16,49,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560375,E8E75E8BAE3FBC1D4FDBD90FCB320FEB,1,5,2,2,1965,11,15,53,0,76,1,33,3304557,0,,,,,,,,,0,0,1,1,0,1,0,1,0,0,1,0,
2018,693,1,1,560788,E3E1CA0125F7979870A079E66C849A0C,1,5,1,2,1982,10,7,36,1,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560405,3AD670352287B00281617AB9A5737D5E,1,5,1,1,1977,7,29,41,1,76,1,33,3303302,0,,,,,,,,,0,1,1,1,0,0,0,1,0,0,1,0,
2018,693,1,1,560568,738B6AD8EA1D0033107C5C0304F5616E,1,5,1,2,1973,1,21,45,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560944,CC66577261A31BFD287E8FA4EDFEF215,1,5,1,2,1969,3,16,49,0,76,1,26,2611606,0,,,,,,,,,0,1,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560466,66B5F13867088AF4B6FFE562EE96C438,1,4,2,2,1966,10,25,52,3,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,1,1,0,
2018,693,1,1,560801,79A3AD060B02DBAEB7810F84ABDB0F17,1,5,1,2,1977,6,11,41,3,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560462,EEEE83A07862F11E2E020B095592329C,1,5,1,1,1981,10,6,37,1,76,1,33,3304557,0,,,,,,,,,0,1,1,1,0,0,0,1,0,0,1,0,
2018,693,1,1,560802,76852E21601A02240592DC84A0ADFBCB,1,5,1,2,1982,4,18,36,0,76,1,33,3304557,0,,,,,,,,,1,1,1,1,0,0,0,1,0,0,1,0,
2018,693,1,1,560301,56AE911AF8D098489758340DE34A733E,1,5,1,2,1963,7,31,55,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,561044,822E283E8750EFBB1D924F326DFF7F14,1,5,1,1,1963,6,10,55,0,76,1,33,3304557,0,,,,,,,,,1,0,1,1,0,0,0,1,0,0,1,0,
2018,693,1,1,560746,A57616EE89C1EF5A58E691BF5F4B19E5,1,5,1,1,1983,4,21,35,1,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560749,54244880DC7D73F4F1EA0DC8446F00B2,1,5,1,1,1971,4,10,47,0,76,1,33,3304557,0,,,,,,,,,1,0,1,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560839,4D17E5E639B22EEE6019D5087309135D,1,5,1,1,1969,4,16,49,3,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,1,0,1,1,0,1,0,
2018,693,1,1,561083,5154DB5671E96FB6D6444F7AF0F179FF,1,5,1,1,1977,11,17,41,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560937,2B6B5723922DCFB21B58A8A990943B83,1,4,1,2,1981,8,10,37,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560324,7670CD3201E6C1C3EC3AAFF64E47EEB8,1,5,1,1,1980,4,3,38,1,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,1,0,1,0,0,1,0,
2018,693,1,1,560662,AA1427575351430277B80FAEB6ABA415,1,5,1,2,1969,6,6,49,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560876,09F1A889A0220D7172D243EEFF8FBC44,1,5,1,1,1969,2,20,49,1,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,1,0,0,1,0,
2018,693,1,1,560713,55CED4B0CACB62A60B336AA944372BD2,1,5,1,1,1982,3,2,36,1,76,1,31,3101102,0,,,,,,,,,0,1,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560309,3E0954D341BEDB461EA48ED29ACD96AB,1,5,1,1,1979,5,15,39,0,76,1,33,3301207,0,,,,,,,,,0,0,0,1,0,1,0,0,,0,1,0,
2018,693,1,1,560460,8B560B890B9646C8AA283CDEB210EAC8,1,5,1,1,1966,12,11,52,0,76,1,33,3304557,0,,,,,,,,,1,0,0,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560731,463A675334405EBEEB2D33E56986BDF5,1,5,1,2,1960,2,14,58,0,76,1,31,3106200,0,,,,,,,,,1,1,1,1,0,0,0,1,0,0,1,0,
2018,693,1,1,561034,BD8EFB79641072610768B7DCE0208CA5,1,5,1,1,1968,5,14,50,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560357,DCB65C44466BD24CFD477F48A1FDB7EA,1,5,1,1,1978,10,16,40,0,76,1,33,3304557,0,,,,,,,,,0,0,1,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560337,3EED486E8758E716B0E7D6AD7A60C8B0,1,5,1,2,1969,10,17,49,0,76,1,33,3304557,0,,,,,,,,,1,0,1,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560990,8F9A78C8D9B052136FF7D2646B7EF37F,1,5,1,1,1950,11,27,68,0,360,3,,,0,,,,,,,,,0,1,0,1,0,0,0,1,0,0,1,0,
2018,693,1,1,560580,69DCF6A35ECE1C893D46A54104943F92,1,5,1,2,1959,3,1,59,1,76,1,35,3550308,0,,,,,,,,,0,1,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560442,6C34D9A53CBD1CF6CC104608082BD730,1,5,1,2,1976,7,23,42,0,76,1,33,3303906,0,,,,,,,,,0,1,1,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560677,5F0881A849C5759F3BC38FBD0B63F624,1,5,1,2,1968,3,10,50,1,76,1,35,3509502,0,,,,,,,,,0,0,1,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560332,59EC98FE30ACACBD4E44A55092BC5137,1,4,2,1,1980,3,7,38,2,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560924,62D45DA69232EB8081C1C99893A97A0E,1,4,1,1,1971,7,17,47,0,76,1,33,3304557,0,,,,,,,,,0,1,1,1,0,0,0,0,,0,1,0,
2018,693,1,1,560604,636CB5EC42527260130F31D6E4002753,1,5,1,2,1977,10,11,41,0,76,1,33,3304706,0,,,,,,,,,0,0,0,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560819,785162D1CB7B39F0903845F1B13D20B1,1,5,1,2,1965,12,12,53,0,76,1,33,3300407,0,,,,,,,,,0,1,0,1,0,1,0,0,,0,1,0,
2018,693,1,1,560567,D58E878FB7D16465B1AF040D119D026C,1,5,1,2,1982,7,7,36,0,76,1,33,3304557,0,,,,,,,,,1,1,1,1,0,0,0,0,,0,1,0,
2018,693,1,1,121910,6A9128B87261F3D6DE8E879D5E161830,2,4,,1,1974,4,8,44,0,76,1,43,4314902,0,,,,,,,,,,,,,,,,,,,,,
2018,693,1,1,560631,867BD72A41F02E9DCA29E83A99653ED0,1,5,1,1,1968,5,21,50,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,1,0,0,1,0,
2018,693,1,1,560730,BB8C862ECC8BE2A9C326A8A19A1EA2B8,1,5,1,2,1970,9,17,48,0,76,1,33,3304557,0,,,,,,,,,0,0,1,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560291,E19FA08CF476628682F728B154289131,1,5,1,2,1971,6,15,47,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560293,01E627B7194194248BC85CA165CF392F,1,5,2,1,1971,7,2,47,0,32,3,,,0,,,,,,,,,0,0,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560297,A048A57F618EF1423240B7B6841C8F91,1,4,1,2,1968,10,2,50,0,76,1,31,3156700,0,,,,,,,,,0,0,0,1,0,0,0,1,0,0,1,0,
2018,693,1,1,560349,8D8860AA953261FF007967FF1E15E9CB,1,5,1,1,1972,8,19,46,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560356,F7AB8813D7E5D1F388BDD07370FD0B4C,1,5,1,1,1963,7,2,55,0,76,1,43,4314902,0,,,,,,,,,1,1,1,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560414,15ED666690DAE432C7D39D22CD9F6AE4,1,5,1,2,1969,9,18,49,0,76,1,33,3301702,0,,,,,,,,,0,0,1,1,0,1,0,0,,0,1,0,
2018,693,1,1,560426,E8C874298EE75F919671379569DC9B7B,1,5,1,1,1965,4,9,53,0,76,1,33,3304557,0,,,,,,,,,0,0,1,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560475,344B141C2A79C227DAE387F612094302,1,5,1,1,1973,1,21,45,1,76,1,33,3303302,0,,,,,,,,,0,0,0,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560498,6A45BD1098D59146BD80AFBE0B1A603E,1,5,1,1,1979,8,3,39,0,76,1,33,3304557,0,,,,,,,,,0,1,1,1,0,0,0,0,,0,1,0,
2018,693,1,1,560514,F7A259041EF2DB8BDA199F772B6C94CA,1,5,1,1,1970,4,16,48,0,76,1,33,3305109,0,,,,,,,,,0,1,0,1,0,1,0,1,0,0,1,0,
2018,693,1,1,560520,6D04AF5495A043026C82B9B80E3E2CC2,1,5,1,2,1977,3,12,41,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,1,0,1,0,0,1,0,
2018,693,1,1,560539,7431AE2BA3BFEBF782D1C113EAF60B7B,1,5,1,1,1976,10,16,42,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,1,0,0,1,0,
2018,693,1,1,560616,5E9E08585D2647D74AE4E552CBA6DE9D,1,5,3,2,1982,9,17,36,0,76,1,31,3122306,0,,,,,,,,,0,0,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560644,D1BAD0EA61F555E77850AF72093542FD,1,5,1,1,1962,1,8,56,0,76,1,43,4314902,0,,,,,,,,,0,0,0,1,0,1,0,0,,0,1,0,
2018,693,1,1,560659,AAAE7A008ABB9B5EACD7E02FB84AAA1E,1,5,1,2,1969,5,23,49,0,76,1,43,4314902,0,,,,,,,,,0,0,0,1,0,0,0,1,0,0,1,0,
2018,693,1,1,560695,22AE217E934EAB28990621AEFC9B763B,1,5,1,1,1977,4,3,41,0,76,1,35,3550308,0,,,,,,,,,1,0,0,1,0,0,0,1,0,0,1,0,
2018,693,1,1,560702,59CEEEED86EFBAAD925A7F700AD9DF51,1,5,1,1,1953,2,7,65,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560710,0482040BA61D752BB4EB3A5EFDFE0736,1,4,1,2,1966,8,7,52,0,76,1,33,3304557,0,,,,,,,,,0,0,1,1,0,0,0,1,0,0,1,0,
2018,693,1,1,560762,45E81317EB6B1C09710C0A6CFAACD780,1,5,1,2,1975,2,25,43,0,76,1,33,3301801,0,,,,,,,,,0,0,0,1,0,1,0,1,0,0,1,0,
2018,693,1,1,560781,5A6170C8065949FE287E8F2339495965,1,5,1,2,1981,12,18,37,0,76,1,33,3304557,0,,,,,,,,,0,0,1,1,0,0,0,0,,0,1,0,
2018,693,1,1,560785,3FF0E7B8285EB337C50C68A5FF81F998,1,5,1,1,1963,3,13,55,0,76,1,33,3304557,0,,,,,,,,,0,1,1,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560791,F801F7344E754E9AD5C0811041B6C7B8,1,5,1,1,1968,4,21,50,0,76,1,33,3304557,0,,,,,,,,,1,1,0,1,0,0,0,1,0,0,1,0,
2018,693,1,1,560812,65222232C43C5B5CD3534DA89A5E364D,1,5,3,1,1976,12,11,42,0,76,1,33,3303302,0,,,,,,,,,0,1,0,1,0,0,0,1,0,0,1,0,
2018,693,1,1,560861,B7831DFF89061B92347372733B722AC9,1,5,2,1,1954,4,13,64,1,76,1,29,2915353,0,,,,,,,,,0,1,1,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560870,9FC3AD2052B925553B79F89621215040,1,4,1,1,1946,5,21,72,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,1,0,0,1,0,
2018,693,1,1,560906,CDF10A10FDC3C9D2391D5B0358E4B108,1,5,1,1,1982,7,20,36,0,76,1,33,3304557,0,,,,,,,,,0,0,1,0,0,1,0,1,0,0,1,0,
2018,693,1,1,560952,1EBDAFBC6673F7FF8DE753B4A81EBE16,1,5,1,1,1982,6,11,36,0,76,1,33,3304557,0,,,,,,,,,1,1,1,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560958,9ECF3116B4CF27BA5288D5C93CACF46A,1,5,1,2,1978,2,1,40,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,561020,DF713254744E20C08CB8910C158E4C69,1,5,1,1,1973,5,9,45,0,76,1,53,5300108,0,,,,,,,,,0,1,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,561022,BFBA02DD3294EA6DD0D1FB67C0EF1834,1,5,1,1,1966,5,16,52,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,561100,074F054587E4AE1A54625B01871F8B15,1,5,1,1,1975,5,4,43,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,1,0,1,1,0,1,0,
2018,693,1,1,561104,4C4C18A62AD25BBB3687CA4EC5203B71,1,4,1,1,1970,8,8,48,0,76,1,33,3304904,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,561049,FC900A9E783E914449FB16A9674A5CF3,1,5,1,1,1981,2,5,37,3,76,1,29,2918001,0,,,,,,,,,0,1,1,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560664,98A79F109DB8888058C7763AC8488841,1,5,1,1,1983,3,18,35,1,76,1,33,3304557,0,,,,,,,,,1,1,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560698,AE23CBBC187C4416F384E6CE0EFA55B5,1,5,1,1,1982,9,28,36,1,76,1,33,3306008,0,,,,,,,,,0,1,0,1,0,1,0,1,1,0,1,0,
2018,693,1,1,561056,689042914075486D120749B84D950B95,1,4,1,1,1962,8,3,56,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560314,860C19C1D827D96FB744C208F70D0F4F,1,5,1,2,1962,8,24,56,1,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,1,0,1,0,0,1,0,
2018,693,1,1,561094,8CD91E1E2E96D78D1B12FA80246E8251,1,5,1,2,1970,8,2,48,0,76,1,33,3304557,0,,,,,,,,,1,0,0,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560624,7B3FF8136C900ED9364E2E4023108A9C,1,5,1,1,1953,4,11,65,0,76,1,33,3304557,0,,,,,,,,,0,1,1,1,0,0,0,1,0,0,1,0,
